Pos { x: 91, y: 69 }, Pos { x: 91, y: 68 }, Up(Dir { dx: 0, dy: -1 }), 1
Pos { x: 51, y: 80 }, Pos { x: 51, y: 79 }, Up(Dir { dx: 0, dy: -1 }), 2340
Pos { x: 51, y: 79 }, Pos { x: 51, y: 78 }, Up(Dir { dx: 0, dy: -1 }), 2341
Pos { x: 51, y: 78 }, Pos { x: 51, y: 77 }, Up(Dir { dx: 0, dy: -1 }), 2342
Pos { x: 51, y: 77 }, Pos { x: 51, y: 76 }, Up(Dir { dx: 0, dy: -1 }), 2343
Pos { x: 51, y: 76 }, Pos { x: 51, y: 75 }, Up(Dir { dx: 0, dy: -1 }), 2344
Pos { x: 51, y: 75 }, Pos { x: 51, y: 74 }, Up(Dir { dx: 0, dy: -1 }), 2345
Pos { x: 51, y: 74 }, Pos { x: 51, y: 73 }, Up(Dir { dx: 0, dy: -1 }), 2346
Pos { x: 51, y: 73 }, Pos { x: 51, y: 72 }, Up(Dir { dx: 0, dy: -1 }), 2347
Pos { x: 51, y: 72 }, Pos { x: 51, y: 71 }, Up(Dir { dx: 0, dy: -1 }), 2348
Pos { x: 51, y: 71 }, Pos { x: 51, y: 70 }, Up(Dir { dx: 0, dy: -1 }), 2349
Pos { x: 51, y: 70 }, Pos { x: 51, y: 69 }, Up(Dir { dx: 0, dy: -1 }), 2350
Pos { x: 51, y: 69 }, Pos { x: 51, y: 68 }, Up(Dir { dx: 0, dy: -1 }), 2351
Pos { x: 51, y: 68 }, Pos { x: 51, y: 67 }, Up(Dir { dx: 0, dy: -1 }), 2352
Pos { x: 51, y: 67 }, Pos { x: 51, y: 66 }, Up(Dir { dx: 0, dy: -1 }), 2353
Pos { x: 51, y: 66 }, Pos { x: 51, y: 65 }, Up(Dir { dx: 0, dy: -1 }), 2354
Pos { x: 51, y: 65 }, Pos { x: 51, y: 64 }, Up(Dir { dx: 0, dy: -1 }), 2355
Pos { x: 51, y: 64 }, Pos { x: 51, y: 63 }, Up(Dir { dx: 0, dy: -1 }), 2356
Pos { x: 51, y: 63 }, Pos { x: 51, y: 62 }, Up(Dir { dx: 0, dy: -1 }), 2357
Pos { x: 51, y: 62 }, Pos { x: 51, y: 61 }, Up(Dir { dx: 0, dy: -1 }), 2358
Pos { x: 51, y: 61 }, Pos { x: 51, y: 60 }, Up(Dir { dx: 0, dy: -1 }), 2359
Pos { x: 51, y: 60 }, Pos { x: 51, y: 59 }, Up(Dir { dx: 0, dy: -1 }), 2360
Pos { x: 51, y: 59 }, Pos { x: 51, y: 58 }, Up(Dir { dx: 0, dy: -1 }), 2361
Pos { x: 51, y: 58 }, Pos { x: 51, y: 57 }, Up(Dir { dx: 0, dy: -1 }), 2362
Pos { x: 51, y: 57 }, Pos { x: 51, y: 56 }, Up(Dir { dx: 0, dy: -1 }), 2363
Pos { x: 51, y: 56 }, Pos { x: 51, y: 55 }, Up(Dir { dx: 0, dy: -1 }), 2364
Pos { x: 51, y: 55 }, Pos { x: 51, y: 54 }, Up(Dir { dx: 0, dy: -1 }), 2365
Pos { x: 51, y: 54 }, Pos { x: 51, y: 53 }, Up(Dir { dx: 0, dy: -1 }), 2366
Pos { x: 51, y: 53 }, Pos { x: 51, y: 52 }, Up(Dir { dx: 0, dy: -1 }), 2367
Pos { x: 51, y: 52 }, Pos { x: 51, y: 51 }, Up(Dir { dx: 0, dy: -1 }), 2368
Pos { x: 51, y: 51 }, Pos { x: 51, y: 50 }, Up(Dir { dx: 0, dy: -1 }), 2369
Pos { x: 51, y: 50 }, Pos { x: 51, y: 49 }, Up(Dir { dx: 0, dy: -1 }), 2370
Pos { x: 51, y: 49 }, Pos { x: 51, y: 48 }, Up(Dir { dx: 0, dy: -1 }), 2371
Pos { x: 51, y: 48 }, Pos { x: 51, y: 47 }, Up(Dir { dx: 0, dy: -1 }), 2372
Pos { x: 51, y: 47 }, Pos { x: 51, y: 46 }, Up(Dir { dx: 0, dy: -1 }), 2373
Pos { x: 51, y: 46 }, Pos { x: 51, y: 45 }, Up(Dir { dx: 0, dy: -1 }), 2374
Pos { x: 51, y: 45 }, Pos { x: 51, y: 44 }, Up(Dir { dx: 0, dy: -1 }), 2375
Pos { x: 51, y: 44 }, Pos { x: 51, y: 43 }, Up(Dir { dx: 0, dy: -1 }), 2376
Pos { x: 51, y: 43 }, Pos { x: 51, y: 42 }, Up(Dir { dx: 0, dy: -1 }), 2377
Pos { x: 51, y: 42 }, Pos { x: 51, y: 41 }, Up(Dir { dx: 0, dy: -1 }), 2378
Pos { x: 51, y: 41 }, Pos { x: 51, y: 40 }, Up(Dir { dx: 0, dy: -1 }), 2379
Pos { x: 51, y: 40 }, Pos { x: 51, y: 39 }, Up(Dir { dx: 0, dy: -1 }), 2380
Pos { x: 51, y: 39 }, Pos { x: 51, y: 38 }, Up(Dir { dx: 0, dy: -1 }), 2381
Pos { x: 51, y: 38 }, Pos { x: 51, y: 37 }, Up(Dir { dx: 0, dy: -1 }), 2382
Pos { x: 51, y: 37 }, Pos { x: 51, y: 36 }, Up(Dir { dx: 0, dy: -1 }), 2383
Pos { x: 51, y: 36 }, Pos { x: 51, y: 35 }, Up(Dir { dx: 0, dy: -1 }), 2384
Pos { x: 51, y: 35 }, Pos { x: 51, y: 34 }, Up(Dir { dx: 0, dy: -1 }), 2385
Pos { x: 51, y: 34 }, Pos { x: 51, y: 33 }, Up(Dir { dx: 0, dy: -1 }), 2386
Pos { x: 51, y: 33 }, Pos { x: 51, y: 32 }, Up(Dir { dx: 0, dy: -1 }), 2387
Pos { x: 51, y: 32 }, Pos { x: 51, y: 31 }, Up(Dir { dx: 0, dy: -1 }), 2388
Pos { x: 51, y: 31 }, Pos { x: 51, y: 30 }, Up(Dir { dx: 0, dy: -1 }), 2389
Pos { x: 51, y: 30 }, Pos { x: 51, y: 29 }, Up(Dir { dx: 0, dy: -1 }), 2390
Pos { x: 51, y: 29 }, Pos { x: 51, y: 28 }, Up(Dir { dx: 0, dy: -1 }), 2391
Pos { x: 51, y: 28 }, Pos { x: 51, y: 27 }, Up(Dir { dx: 0, dy: -1 }), 2392
Pos { x: 51, y: 27 }, Pos { x: 51, y: 26 }, Up(Dir { dx: 0, dy: -1 }), 2393
Pos { x: 51, y: 26 }, Pos { x: 51, y: 25 }, Up(Dir { dx: 0, dy: -1 }), 2394
Pos { x: 51, y: 25 }, Pos { x: 51, y: 24 }, Up(Dir { dx: 0, dy: -1 }), 2395
Pos { x: 51, y: 24 }, Pos { x: 51, y: 23 }, Up(Dir { dx: 0, dy: -1 }), 2396
Pos { x: 51, y: 23 }, Pos { x: 51, y: 22 }, Up(Dir { dx: 0, dy: -1 }), 2397
Pos { x: 51, y: 22 }, Pos { x: 51, y: 21 }, Up(Dir { dx: 0, dy: -1 }), 2398
Pos { x: 51, y: 21 }, Pos { x: 51, y: 20 }, Up(Dir { dx: 0, dy: -1 }), 2399
Pos { x: 51, y: 20 }, Pos { x: 51, y: 19 }, Up(Dir { dx: 0, dy: -1 }), 2400
Pos { x: 51, y: 19 }, Pos { x: 51, y: 18 }, Up(Dir { dx: 0, dy: -1 }), 2401
Pos { x: 51, y: 18 }, Pos { x: 51, y: 17 }, Up(Dir { dx: 0, dy: -1 }), 2402
Pos { x: 51, y: 17 }, Pos { x: 51, y: 16 }, Up(Dir { dx: 0, dy: -1 }), 2403
Pos { x: 51, y: 16 }, Pos { x: 51, y: 15 }, Up(Dir { dx: 0, dy: -1 }), 2404
Pos { x: 51, y: 15 }, Pos { x: 51, y: 14 }, Up(Dir { dx: 0, dy: -1 }), 2405
Pos { x: 51, y: 14 }, Pos { x: 51, y: 13 }, Up(Dir { dx: 0, dy: -1 }), 2406
Pos { x: 51, y: 13 }, Pos { x: 51, y: 12 }, Up(Dir { dx: 0, dy: -1 }), 2407
Pos { x: 51, y: 12 }, Pos { x: 51, y: 11 }, Up(Dir { dx: 0, dy: -1 }), 2408
Pos { x: 51, y: 11 }, Pos { x: 51, y: 10 }, Up(Dir { dx: 0, dy: -1 }), 2409
Pos { x: 51, y: 10 }, Pos { x: 51, y: 9 }, Up(Dir { dx: 0, dy: -1 }), 2410
Pos { x: 51, y: 9 }, Pos { x: 51, y: 8 }, Up(Dir { dx: 0, dy: -1 }), 2411
Pos { x: 51, y: 9 }, Pos { x: 52, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2411
Pos { x: 52, y: 9 }, Pos { x: 53, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2412
Pos { x: 53, y: 9 }, Pos { x: 54, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2413
Pos { x: 54, y: 9 }, Pos { x: 55, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2414
Pos { x: 55, y: 9 }, Pos { x: 56, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2415
Pos { x: 56, y: 9 }, Pos { x: 57, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2416
Pos { x: 57, y: 9 }, Pos { x: 58, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2417
Pos { x: 58, y: 9 }, Pos { x: 59, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2418
Pos { x: 59, y: 9 }, Pos { x: 60, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2419
Pos { x: 60, y: 9 }, Pos { x: 61, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2420
Pos { x: 61, y: 9 }, Pos { x: 62, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2421
Pos { x: 62, y: 9 }, Pos { x: 63, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2422
Pos { x: 63, y: 9 }, Pos { x: 64, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2423
Pos { x: 64, y: 9 }, Pos { x: 65, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2424
Pos { x: 65, y: 9 }, Pos { x: 66, y: 9 }, Right(Dir { dx: 1, dy: 0 }), 2425
Pos { x: 65, y: 9 }, Pos { x: 65, y: 10 }, Down(Dir { dx: 0, dy: 1 }), 2425
Pos { x: 65, y: 10 }, Pos { x: 65, y: 11 }, Down(Dir { dx: 0, dy: 1 }), 2426
Pos { x: 65, y: 11 }, Pos { x: 65, y: 12 }, Down(Dir { dx: 0, dy: 1 }), 2427
Pos { x: 65, y: 12 }, Pos { x: 65, y: 13 }, Down(Dir { dx: 0, dy: 1 }), 2428
Pos { x: 65, y: 13 }, Pos { x: 65, y: 14 }, Down(Dir { dx: 0, dy: 1 }), 2429
Pos { x: 65, y: 14 }, Pos { x: 65, y: 15 }, Down(Dir { dx: 0, dy: 1 }), 2430
Pos { x: 65, y: 15 }, Pos { x: 65, y: 16 }, Down(Dir { dx: 0, dy: 1 }), 2431
Pos { x: 65, y: 16 }, Pos { x: 65, y: 17 }, Down(Dir { dx: 0, dy: 1 }), 2432
Pos { x: 65, y: 17 }, Pos { x: 65, y: 18 }, Down(Dir { dx: 0, dy: 1 }), 2433
Pos { x: 65, y: 18 }, Pos { x: 65, y: 19 }, Down(Dir { dx: 0, dy: 1 }), 2434
Pos { x: 65, y: 19 }, Pos { x: 65, y: 20 }, Down(Dir { dx: 0, dy: 1 }), 2435
Pos { x: 65, y: 20 }, Pos { x: 65, y: 21 }, Down(Dir { dx: 0, dy: 1 }), 2436
Pos { x: 65, y: 21 }, Pos { x: 65, y: 22 }, Down(Dir { dx: 0, dy: 1 }), 2437
Pos { x: 65, y: 22 }, Pos { x: 65, y: 23 }, Down(Dir { dx: 0, dy: 1 }), 2438
Pos { x: 65, y: 23 }, Pos { x: 65, y: 24 }, Down(Dir { dx: 0, dy: 1 }), 2439
Pos { x: 65, y: 24 }, Pos { x: 65, y: 25 }, Down(Dir { dx: 0, dy: 1 }), 2440
Pos { x: 65, y: 25 }, Pos { x: 65, y: 26 }, Down(Dir { dx: 0, dy: 1 }), 2441
Pos { x: 65, y: 26 }, Pos { x: 65, y: 27 }, Down(Dir { dx: 0, dy: 1 }), 2442
Pos { x: 65, y: 27 }, Pos { x: 65, y: 28 }, Down(Dir { dx: 0, dy: 1 }), 2443
Pos { x: 65, y: 28 }, Pos { x: 65, y: 29 }, Down(Dir { dx: 0, dy: 1 }), 2444
Pos { x: 65, y: 29 }, Pos { x: 65, y: 30 }, Down(Dir { dx: 0, dy: 1 }), 2445
Pos { x: 65, y: 30 }, Pos { x: 65, y: 31 }, Down(Dir { dx: 0, dy: 1 }), 2446
Pos { x: 65, y: 31 }, Pos { x: 65, y: 32 }, Down(Dir { dx: 0, dy: 1 }), 2447
Pos { x: 65, y: 32 }, Pos { x: 65, y: 33 }, Down(Dir { dx: 0, dy: 1 }), 2448
Pos { x: 65, y: 33 }, Pos { x: 65, y: 34 }, Down(Dir { dx: 0, dy: 1 }), 2449
Pos { x: 65, y: 34 }, Pos { x: 65, y: 35 }, Down(Dir { dx: 0, dy: 1 }), 2450
Pos { x: 65, y: 35 }, Pos { x: 65, y: 36 }, Down(Dir { dx: 0, dy: 1 }), 2451
Pos { x: 65, y: 36 }, Pos { x: 65, y: 37 }, Down(Dir { dx: 0, dy: 1 }), 2452
Pos { x: 65, y: 37 }, Pos { x: 65, y: 38 }, Down(Dir { dx: 0, dy: 1 }), 2453
Pos { x: 65, y: 38 }, Pos { x: 65, y: 39 }, Down(Dir { dx: 0, dy: 1 }), 2454
Pos { x: 65, y: 39 }, Pos { x: 65, y: 40 }, Down(Dir { dx: 0, dy: 1 }), 2455
Pos { x: 65, y: 40 }, Pos { x: 65, y: 41 }, Down(Dir { dx: 0, dy: 1 }), 2456
Pos { x: 65, y: 41 }, Pos { x: 65, y: 42 }, Down(Dir { dx: 0, dy: 1 }), 2457
Pos { x: 65, y: 42 }, Pos { x: 65, y: 43 }, Down(Dir { dx: 0, dy: 1 }), 2458
Pos { x: 65, y: 43 }, Pos { x: 65, y: 44 }, Down(Dir { dx: 0, dy: 1 }), 2459
Pos { x: 65, y: 44 }, Pos { x: 65, y: 45 }, Down(Dir { dx: 0, dy: 1 }), 2460
Pos { x: 65, y: 45 }, Pos { x: 65, y: 46 }, Down(Dir { dx: 0, dy: 1 }), 2461
Pos { x: 65, y: 46 }, Pos { x: 65, y: 47 }, Down(Dir { dx: 0, dy: 1 }), 2462
Pos { x: 65, y: 47 }, Pos { x: 65, y: 48 }, Down(Dir { dx: 0, dy: 1 }), 2463
Pos { x: 65, y: 48 }, Pos { x: 65, y: 49 }, Down(Dir { dx: 0, dy: 1 }), 2464
Pos { x: 65, y: 48 }, Pos { x: 64, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2464
Pos { x: 64, y: 48 }, Pos { x: 63, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2465
Pos { x: 63, y: 48 }, Pos { x: 62, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2466
Pos { x: 62, y: 48 }, Pos { x: 61, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2467
Pos { x: 61, y: 48 }, Pos { x: 60, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2468
Pos { x: 60, y: 48 }, Pos { x: 59, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2469
Pos { x: 59, y: 48 }, Pos { x: 58, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2470
Pos { x: 58, y: 48 }, Pos { x: 57, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2471
Pos { x: 57, y: 48 }, Pos { x: 56, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2472
Pos { x: 56, y: 48 }, Pos { x: 55, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2473
Pos { x: 55, y: 48 }, Pos { x: 54, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2474
Pos { x: 54, y: 48 }, Pos { x: 53, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2475
Pos { x: 53, y: 48 }, Pos { x: 52, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2476
Pos { x: 52, y: 48 }, Pos { x: 51, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2477
Pos { x: 51, y: 48 }, Pos { x: 50, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2478
Pos { x: 50, y: 48 }, Pos { x: 49, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2479
Pos { x: 49, y: 48 }, Pos { x: 48, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2480
Pos { x: 48, y: 48 }, Pos { x: 47, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2481
Pos { x: 47, y: 48 }, Pos { x: 46, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2482
Pos { x: 46, y: 48 }, Pos { x: 45, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2483
Pos { x: 45, y: 48 }, Pos { x: 44, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2484
Pos { x: 44, y: 48 }, Pos { x: 43, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2485
Pos { x: 43, y: 48 }, Pos { x: 42, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2486
Pos { x: 42, y: 48 }, Pos { x: 41, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2487
Pos { x: 41, y: 48 }, Pos { x: 40, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2488
Pos { x: 40, y: 48 }, Pos { x: 39, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2489
Pos { x: 39, y: 48 }, Pos { x: 38, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2490
Pos { x: 38, y: 48 }, Pos { x: 37, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2491
Pos { x: 37, y: 48 }, Pos { x: 36, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2492
Pos { x: 36, y: 48 }, Pos { x: 35, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2493
Pos { x: 35, y: 48 }, Pos { x: 34, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2494
Pos { x: 34, y: 48 }, Pos { x: 33, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2495
Pos { x: 33, y: 48 }, Pos { x: 32, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2496
Pos { x: 32, y: 48 }, Pos { x: 31, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2497
Pos { x: 31, y: 48 }, Pos { x: 30, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2498
Pos { x: 30, y: 48 }, Pos { x: 29, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2499
Pos { x: 29, y: 48 }, Pos { x: 28, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2500
Pos { x: 28, y: 48 }, Pos { x: 27, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2501
Pos { x: 27, y: 48 }, Pos { x: 26, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2502
Pos { x: 26, y: 48 }, Pos { x: 25, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2503
Pos { x: 25, y: 48 }, Pos { x: 24, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2504
Pos { x: 24, y: 48 }, Pos { x: 23, y: 48 }, Left(Dir { dx: -1, dy: 0 }), 2505
Pos { x: 24, y: 48 }, Pos { x: 24, y: 47 }, Up(Dir { dx: 0, dy: -1 }), 2505
Pos { x: 24, y: 47 }, Pos { x: 24, y: 46 }, Up(Dir { dx: 0, dy: -1 }), 2506
Pos { x: 24, y: 46 }, Pos { x: 24, y: 45 }, Up(Dir { dx: 0, dy: -1 }), 2507
Pos { x: 24, y: 45 }, Pos { x: 24, y: 44 }, Up(Dir { dx: 0, dy: -1 }), 2508
Pos { x: 24, y: 44 }, Pos { x: 24, y: 43 }, Up(Dir { dx: 0, dy: -1 }), 2509
Pos { x: 24, y: 43 }, Pos { x: 24, y: 42 }, Up(Dir { dx: 0, dy: -1 }), 2510
Pos { x: 24, y: 42 }, Pos { x: 24, y: 41 }, Up(Dir { dx: 0, dy: -1 }), 2511
Pos { x: 24, y: 41 }, Pos { x: 24, y: 40 }, Up(Dir { dx: 0, dy: -1 }), 2512
Pos { x: 24, y: 40 }, Pos { x: 24, y: 39 }, Up(Dir { dx: 0, dy: -1 }), 2513
Pos { x: 24, y: 39 }, Pos { x: 24, y: 38 }, Up(Dir { dx: 0, dy: -1 }), 2514
Pos { x: 24, y: 38 }, Pos { x: 24, y: 37 }, Up(Dir { dx: 0, dy: -1 }), 2515
Pos { x: 24, y: 37 }, Pos { x: 24, y: 36 }, Up(Dir { dx: 0, dy: -1 }), 2516
Pos { x: 24, y: 36 }, Pos { x: 24, y: 35 }, Up(Dir { dx: 0, dy: -1 }), 2517
Pos { x: 24, y: 36 }, Pos { x: 25, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2517
Pos { x: 25, y: 36 }, Pos { x: 26, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2518
Pos { x: 26, y: 36 }, Pos { x: 27, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2519
Pos { x: 27, y: 36 }, Pos { x: 28, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2520
Pos { x: 28, y: 36 }, Pos { x: 29, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2521
Pos { x: 29, y: 36 }, Pos { x: 30, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2522
Pos { x: 30, y: 36 }, Pos { x: 31, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2523
Pos { x: 31, y: 36 }, Pos { x: 32, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2524
Pos { x: 32, y: 36 }, Pos { x: 33, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2525
Pos { x: 33, y: 36 }, Pos { x: 34, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2526
Pos { x: 34, y: 36 }, Pos { x: 35, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2527
Pos { x: 35, y: 36 }, Pos { x: 36, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2528
Pos { x: 36, y: 36 }, Pos { x: 37, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2529
Pos { x: 37, y: 36 }, Pos { x: 38, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2530
Pos { x: 38, y: 36 }, Pos { x: 39, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2531
Pos { x: 39, y: 36 }, Pos { x: 40, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2532
Pos { x: 40, y: 36 }, Pos { x: 41, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2533
Pos { x: 41, y: 36 }, Pos { x: 42, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2534
Pos { x: 42, y: 36 }, Pos { x: 43, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2535
Pos { x: 43, y: 36 }, Pos { x: 44, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2536
Pos { x: 44, y: 36 }, Pos { x: 45, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2537
Pos { x: 45, y: 36 }, Pos { x: 46, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2538
Pos { x: 46, y: 36 }, Pos { x: 47, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2539
Pos { x: 47, y: 36 }, Pos { x: 48, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2540
Pos { x: 48, y: 36 }, Pos { x: 49, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2541
Pos { x: 49, y: 36 }, Pos { x: 50, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2542
Pos { x: 50, y: 36 }, Pos { x: 51, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2543
Pos { x: 51, y: 36 }, Pos { x: 52, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2544
Pos { x: 52, y: 36 }, Pos { x: 53, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2545
Pos { x: 53, y: 36 }, Pos { x: 54, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2546
Pos { x: 54, y: 36 }, Pos { x: 55, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2547
Pos { x: 55, y: 36 }, Pos { x: 56, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2548
Pos { x: 56, y: 36 }, Pos { x: 57, y: 36 }, Right(Dir { dx: 1, dy: 0 }), 2549
Pos { x: 56, y: 36 }, Pos { x: 56, y: 37 }, Down(Dir { dx: 0, dy: 1 }), 2549
Pos { x: 56, y: 37 }, Pos { x: 56, y: 38 }, Down(Dir { dx: 0, dy: 1 }), 2550
Pos { x: 56, y: 38 }, Pos { x: 56, y: 39 }, Down(Dir { dx: 0, dy: 1 }), 2551
Pos { x: 56, y: 39 }, Pos { x: 56, y: 40 }, Down(Dir { dx: 0, dy: 1 }), 2552
Pos { x: 56, y: 40 }, Pos { x: 56, y: 41 }, Down(Dir { dx: 0, dy: 1 }), 2553
Pos { x: 56, y: 41 }, Pos { x: 56, y: 42 }, Down(Dir { dx: 0, dy: 1 }), 2554
Pos { x: 56, y: 42 }, Pos { x: 56, y: 43 }, Down(Dir { dx: 0, dy: 1 }), 2555
Pos { x: 56, y: 43 }, Pos { x: 56, y: 44 }, Down(Dir { dx: 0, dy: 1 }), 2556
Pos { x: 56, y: 44 }, Pos { x: 56, y: 45 }, Down(Dir { dx: 0, dy: 1 }), 2557
Pos { x: 56, y: 45 }, Pos { x: 56, y: 46 }, Down(Dir { dx: 0, dy: 1 }), 2558
Pos { x: 56, y: 46 }, Pos { x: 56, y: 47 }, Down(Dir { dx: 0, dy: 1 }), 2559
Pos { x: 56, y: 47 }, Pos { x: 56, y: 48 }, Down(Dir { dx: 0, dy: 1 }), 2560
Pos { x: 56, y: 48 }, Pos { x: 56, y: 49 }, Down(Dir { dx: 0, dy: 1 }), 2561
Pos { x: 56, y: 49 }, Pos { x: 56, y: 50 }, Down(Dir { dx: 0, dy: 1 }), 2562
Pos { x: 56, y: 50 }, Pos { x: 56, y: 51 }, Down(Dir { dx: 0, dy: 1 }), 2563
Pos { x: 56, y: 51 }, Pos { x: 56, y: 52 }, Down(Dir { dx: 0, dy: 1 }), 2564
Pos { x: 56, y: 52 }, Pos { x: 56, y: 53 }, Down(Dir { dx: 0, dy: 1 }), 2565
Pos { x: 56, y: 53 }, Pos { x: 56, y: 54 }, Down(Dir { dx: 0, dy: 1 }), 2566
Pos { x: 56, y: 54 }, Pos { x: 56, y: 55 }, Down(Dir { dx: 0, dy: 1 }), 2567
Pos { x: 56, y: 55 }, Pos { x: 56, y: 56 }, Down(Dir { dx: 0, dy: 1 }), 2568
Pos { x: 56, y: 56 }, Pos { x: 56, y: 57 }, Down(Dir { dx: 0, dy: 1 }), 2569
Pos { x: 56, y: 57 }, Pos { x: 56, y: 58 }, Down(Dir { dx: 0, dy: 1 }), 2570
Pos { x: 56, y: 58 }, Pos { x: 56, y: 59 }, Down(Dir { dx: 0, dy: 1 }), 2571
Pos { x: 56, y: 59 }, Pos { x: 56, y: 60 }, Down(Dir { dx: 0, dy: 1 }), 2572
Pos { x: 56, y: 60 }, Pos { x: 56, y: 61 }, Down(Dir { dx: 0, dy: 1 }), 2573
Pos { x: 56, y: 61 }, Pos { x: 56, y: 62 }, Down(Dir { dx: 0, dy: 1 }), 2574
Pos { x: 56, y: 62 }, Pos { x: 56, y: 63 }, Down(Dir { dx: 0, dy: 1 }), 2575
Pos { x: 56, y: 63 }, Pos { x: 56, y: 64 }, Down(Dir { dx: 0, dy: 1 }), 2576
Pos { x: 56, y: 64 }, Pos { x: 56, y: 65 }, Down(Dir { dx: 0, dy: 1 }), 2577
